iter	RMSE
5832	0.5406648509
5833	0.5406281183
5834	0.5406082519
5835	0.5405610791
5836	0.5405387425
5837	0.5404771536
5838	0.5404480919
5839	0.5404299721
5840	0.5403932205
5841	0.5403657656
5842	0.5403128721
5843	0.5402796296
5844	0.5402590476
5845	0.5402307711
5846	0.5402084025
5847	0.540174533
5848	0.5401334817
5849	0.5401091885
5850	0.5400843598
5851	0.5400436601
5852	0.5399959998
5853	0.5399654338
5854	0.5399409742
5855	0.5399132363
5856	0.5398693745
5857	0.5398487666
5858	0.5398208697
5859	0.5397936096
5860	0.5397721506
5861	0.5397533799
5862	0.5397235988
5863	0.5397032898
5864	0.5396757538
5865	0.5396029577
5866	0.539544636
5867	0.5395004167
5868	0.5394742098
5869	0.5394453806
5870	0.5394150913
5871	0.5393707387
5872	0.5393365908
5873	0.539314806
5874	0.5392638041
5875	0.5392384269
5876	0.539197534
5877	0.5391666743
5878	0.5391278014
5879	0.5390976783
5880	0.5390747559
5881	0.5390382871
5882	0.539007544
5883	0.5389735877
5884	0.5389476306
5885	0.5389137287
5886	0.5388894721
5887	0.5388623833
5888	0.5388329509
5889	0.5388086387
5890	0.5387863186
5891	0.5387584609
5892	0.5387297173
5893	0.5386978469
5894	0.5386704136
5895	0.5386458149
5896	0.5386234745
5897	0.5385906909
5898	0.5385663234
5899	0.5385361386
5900	0.5385017018
5901	0.5384667782
5902	0.5384531782
5903	0.5384204891
5904	0.5383940343
5905	0.5383550084
5906	0.5383326534
5907	0.5383014081
5908	0.5382690688
5909	0.5382228421
5910	0.5381731139
5911	0.5381297857
5912	0.5381009115
5913	0.5380719019
5914	0.5380435382
5915	0.5380045783
5916	0.5379794703
5917	0.5379556883
5918	0.5379259122
5919	0.5379015815
5920	0.5378788137
5921	0.5378498682
5922	0.5378054118
5923	0.5377812517
5924	0.5377586644
5925	0.5377367964
5926	0.5377045211
5927	0.5376706764
5928	0.5376183314
5929	0.5375918375
5930	0.5375659454
5931	0.5375393833
5932	0.537501297
5933	0.5374659623
5934	0.5374456389
5935	0.537409968
5936	0.5373754301
5937	0.5373459209
5938	0.5373198509
5939	0.5372653421
5940	0.5372269841
5941	0.5371844935
5942	0.5371434354
5943	0.5371107114
5944	0.5370827901
5945	0.5370599565
5946	0.5370362487
5947	0.5370020098
5948	0.5369646332
5949	0.5369254271
5950	0.5369037904
5951	0.5368782531
5952	0.5368538384
5953	0.5368224602
5954	0.5367971439
5955	0.5367709069
5956	0.5367366739
5957	0.5367075875
5958	0.5366772587
5959	0.5366466391
5960	0.5366162817
5961	0.5365859869
5962	0.5365484847
5963	0.5365213608
5964	0.5364957785
5965	0.5364611723
5966	0.5364308194
5967	0.5364014589
5968	0.5363820957
5969	0.5363510822
5970	0.5363211563
5971	0.5363040667
5972	0.5362738541
5973	0.5362363042
5974	0.5362181808
5975	0.5361642159
5976	0.5361335047
5977	0.5361079623
5978	0.536082825
5979	0.5360660071
5980	0.5360440504
5981	0.5360160368
5982	0.5359933423
5983	0.535961137
5984	0.5359074793
5985	0.5358764145
5986	0.5358443467
5987	0.5358226097
5988	0.5358032463
5989	0.5357588278
5990	0.5357346642
5991	0.5356948419
5992	0.5356561404
5993	0.5356265203
5994	0.5355990607
5995	0.5355735928
5996	0.5355477409
5997	0.5355132385
5998	0.5354791106
5999	0.5354190648
6000	0.5353919614
6001	0.5353729842
6002	0.5353452935
6003	0.5353215019
6004	0.5352769543
6005	0.5352547914
6006	0.5352169262
6007	0.5351767243
6008	0.5351598165
6009	0.5351247414
6010	0.5350734866
6011	0.5350430574
6012	0.5349876008
6013	0.5349173902
6014	0.5348962597
6015	0.5348686964
6016	0.5348341084
6017	0.5347969478
6018	0.5347643783
6019	0.5347374433
6020	0.5347041298
6021	0.5346638941
6022	0.5346083854
6023	0.5345787025
6024	0.5345494323
6025	0.5345027814
6026	0.5344658611
6027	0.5344450927
6028	0.5344237924
6029	0.5343991359
6030	0.5343782699
6031	0.5343493965
6032	0.5343204769
6033	0.534271837
6034	0.5342357867
6035	0.5341834652
6036	0.5341406461
6037	0.5341087838
6038	0.5340830872
6039	0.5340519104
6040	0.5340274005
6041	0.5339842301
6042	0.5339630478
6043	0.5339301069
6044	0.5338772499
6045	0.5338512369
6046	0.5338330215
6047	0.5338073985
6048	0.5337799742
6049	0.5337405431
6050	0.5337046925
6051	0.5336714838
6052	0.5336344082
6053	0.5336092694
6054	0.5335799445
6055	0.5335532839
6056	0.5335291075
6057	0.5334821408
6058	0.5334609736
6059	0.533440515
6060	0.5333505701
6061	0.5332964841
6062	0.5332742915
6063	0.5332445534
6064	0.533216236
6065	0.5331842333
6066	0.5331503706
6067	0.5331257949
6068	0.5331025696
6069	0.533069773
6070	0.5330388565
6071	0.5330142236
6072	0.5329867626
6073	0.5329609514
6074	0.5329251195
6075	0.5328855332
6076	0.5328642902
6077	0.5328328538
6078	0.5327991199
6079	0.53277519
6080	0.5327533938
6081	0.5327340461
6082	0.5327060949
6083	0.5326747947
6084	0.5326372175
6085	0.5326138259
6086	0.5325752162
6087	0.5325378885
6088	0.5325193821
6089	0.5324918225
6090	0.5324701067
6091	0.5324470015
6092	0.5324165115
6093	0.5323927709
6094	0.5323516415
6095	0.5323197795
6096	0.5322787672
6097	0.5322439235
6098	0.5322150243
6099	0.5321817693
6100	0.5321544559
6101	0.5321284977
6102	0.5321113877
6103	0.5320896998
6104	0.5320450722
6105	0.5320072026
6106	0.5319826002
6107	0.5319649344
6108	0.5319430871
6109	0.5319150475
6110	0.5318801375
6111	0.5318444579
6112	0.5318255492
6113	0.5318030522
6114	0.5317711708
6115	0.5317457934
6116	0.531699443
6117	0.5316690949
6118	0.5316442747
6119	0.5316224209
6120	0.5315859784
6121	0.5315450573
6122	0.5315154928
6123	0.5314463701
6124	0.5314243267
6125	0.5313891815
6126	0.531367108
6127	0.5313459839
6128	0.5313194909
6129	0.5312881032
6130	0.5312688854
6131	0.5312426995
6132	0.5312198317
6133	0.5311860204
6134	0.5311566061
6135	0.5311189618
6136	0.5310924128
6137	0.5310666499
6138	0.5310452972
6139	0.531018737
6140	0.5309819464
6141	0.5309578257
6142	0.5309135379
6143	0.5308900806
6144	0.530855339
6145	0.5308313126
6146	0.530811864
6147	0.530787716
6148	0.5307624087
6149	0.5307411438
6150	0.5307037794
6151	0.5306670451
6152	0.53064437
6153	0.5306134796
6154	0.5305896157
6155	0.5305647327
6156	0.530542434
6157	0.5305115705
6158	0.5304801656
6159	0.530452708
6160	0.5304213831
6161	0.5303918845
6162	0.5303707193
6163	0.5303446113
6164	0.5303143253
6165	0.5302692456
6166	0.5302241983
6167	0.5301827016
6168	0.5301541775
6169	0.5301217444
6170	0.5301038476
6171	0.530076388
6172	0.5300510133
6173	0.5300286131
6174	0.5300118659
6175	0.5299698496
6176	0.5299375802
6177	0.5299088444
6178	0.5298742491
6179	0.5298402553
6180	0.529812224
6181	0.5297915183
6182	0.5297428407
6183	0.5297169398
6184	0.5296918376
6185	0.5296631069
6186	0.5296392029
6187	0.5296123805
6188	0.5295838014
6189	0.5295621707
6190	0.5295201065
6191	0.5294680267
6192	0.529439332
6193	0.529414478
6194	0.5293969564
6195	0.529368217
6196	0.5293321523
6197	0.5293086066
6198	0.5292849869
6199	0.5292566473
6200	0.5292275474
6201	0.5291878962
6202	0.529154716
6203	0.5291324477
6204	0.5291031127
6205	0.5290737604
6206	0.5290457209
6207	0.5290089308
6208	0.5289797207
6209	0.5289456553
6210	0.5289273744
6211	0.5288980114
6212	0.5288586419
6213	0.5288271901
6214	0.5287918726
6215	0.5287661336
6216	0.5287239155
6217	0.5286853808
6218	0.5286590069
6219	0.5286362724
6220	0.5286104649
6221	0.5285687185
6222	0.5285314997
6223	0.5285130546
6224	0.5284860949
6225	0.5284542458
6226	0.5284316807
6227	0.5283821814
6228	0.5283597347
6229	0.5283238666
6230	0.5282997147
6231	0.528276742
6232	0.5282473494
6233	0.5282002641
6234	0.5281688041
6235	0.5281384112
6236	0.5280880696
6237	0.5280622908
6238	0.5280452159
6239	0.5280222446
6240	0.5279869427
6241	0.5279578143
6242	0.5279337361
6243	0.5279042895
6244	0.5278776021
6245	0.5278458101
6246	0.5277792738
6247	0.5277411102
6248	0.5277229002
6249	0.527699563
6250	0.5276758805
6251	0.5276530936
6252	0.5276057446
6253	0.5275871838
6254	0.527564306
6255	0.5275448387
6256	0.5275278115
6257	0.5275033905
6258	0.5274779764
6259	0.5274550974
6260	0.5274199212
6261	0.5273963929
6262	0.5273768281
6263	0.5273443151
6264	0.527319413
6265	0.5272894737
6266	0.5272591201
6267	0.5272316567
6268	0.527190373
6269	0.5271632433
6270	0.5271307767
6271	0.5271087247
6272	0.5270750129
6273	0.5270504942
6274	0.5270230115
6275	0.5270067235
6276	0.5269630366
6277	0.5269281647
6278	0.5268875915
6279	0.5268655962
6280	0.5268411854
6281	0.5268119077
6282	0.5267511884
6283	0.5267125891
6284	0.5266825153
6285	0.5266526015
6286	0.5266214638
6287	0.5265829291
6288	0.5265470892
6289	0.526527628
6290	0.5264938643
6291	0.5264552194
6292	0.5264105137
6293	0.5263903624
6294	0.5263663927
6295	0.5263398756
6296	0.5262981319
6297	0.5262734731
6298	0.5262425632
6299	0.5262187676
6300	0.5261687908
6301	0.5261405641
6302	0.5261111896
6303	0.5260917955
6304	0.526061772
6305	0.5260111994
6306	0.5259870575
6307	0.5259686098
6308	0.5259380391
6309	0.5259118336
6310	0.5258811497
6311	0.5258555885
6312	0.5258277967
6313	0.5258041103
6314	0.525780508
6315	0.5257350928
6316	0.5256994965
6317	0.5256667836
6318	0.5256322148
6319	0.525607957
6320	0.5255749785
6321	0.5255330662
6322	0.5255038385
6323	0.5254881792
6324	0.5254414383
6325	0.5253951237
6326	0.5253651466
6327	0.5253322429
6328	0.5252865001
6329	0.5252686202
6330	0.5252430974
6331	0.5252161104
6332	0.5251797041
6333	0.5251475085
6334	0.5250695143
6335	0.5250353245
6336	0.525001387
6337	0.5249647552
6338	0.5249431979
6339	0.5249019552
6340	0.5248734537
6341	0.5248511777
6342	0.5247962015
6343	0.5247517318
6344	0.5247308184
6345	0.5246933408
6346	0.5246660257
6347	0.5246395419
6348	0.5245984425
6349	0.5245753911
6350	0.5245475471
6351	0.5245211507
6352	0.5244769455
6353	0.5244356248
6354	0.5243998024
6355	0.5243524815
6356	0.5243329217
6357	0.5243132899
6358	0.5242858358
6359	0.5242624495
6360	0.5242346412
6361	0.5241936345
6362	0.5241704022
6363	0.5241442667
6364	0.5241210481
6365	0.5241009785
6366	0.5240698426
6367	0.5240371498
6368	0.5240133189
6369	0.5239869068
6370	0.5239579658
6371	0.5239337893
6372	0.5239038778
6373	0.5238725122
6374	0.5238482241
6375	0.5238253145
6376	0.5237931258
6377	0.5237667598
6378	0.5237114472
6379	0.5236761883
6380	0.5236567559
6381	0.5236206937
6382	0.5235856241
6383	0.5235557368
6384	0.523537501
6385	0.5235164987
6386	0.5234816249
6387	0.5234557123
6388	0.5234249822
6389	0.5234050771
6390	0.5233872418
6391	0.5233628564
6392	0.5233309058
6393	0.5232967705
6394	0.5232736789
6395	0.5232575648
6396	0.523221668
6397	0.5231798947
6398	0.5231674629
6399	0.5231499744
6400	0.523113319
6401	0.5230854353
6402	0.5230639477
6403	0.523045584
6404	0.5230134605
6405	0.5229882283
6406	0.5229630372
6407	0.5229309222
6408	0.5229038876
6409	0.5228735662
6410	0.5228560262
6411	0.5228370993
6412	0.5227979258
6413	0.5227571201
6414	0.522727854
6415	0.5227005838
6416	0.5226690381
6417	0.522638538
6418	0.522605201
6419	0.5225847954
6420	0.5225566927
6421	0.5225126662
6422	0.5224852589
6423	0.5224520235
6424	0.5224285667
6425	0.5224030934
6426	0.5223744196
6427	0.5223498476
6428	0.5223036905
6429	0.5222417147
6430	0.5222133633
6431	0.5221901941
6432	0.5221621537
6433	0.5221348723
6434	0.5221099673
6435	0.5220815641
6436	0.5220547275
6437	0.5220384085
6438	0.5220188505
6439	0.5219997851
6440	0.5219776628
6441	0.5219343649
6442	0.5219148169
6443	0.5218838266
6444	0.5218660773
6445	0.5218431745
6446	0.5218034452
6447	0.5217788834
6448	0.5217591288
6449	0.5217338376
6450	0.5216998145
6451	0.5216427569
6452	0.5215985828
6453	0.5215667513
6454	0.5215473933
6455	0.5215325633
6456	0.5215106861
6457	0.5214835089
6458	0.5214447495
6459	0.521411528
6460	0.5213813651
6461	0.5213552491
6462	0.5213291664
6463	0.5213120378
6464	0.5212924023
6465	0.5212625734
6466	0.5212363004
6467	0.5212001183
6468	0.5211778717
6469	0.5211400325
6470	0.5211165277
6471	0.5210601966
6472	0.5210420614
6473	0.5210161347
6474	0.5209854849
6475	0.520959733
6476	0.5209275371
6477	0.5209035142
6478	0.5208727748
6479	0.5208393285
6480	0.5208075575
6481	0.5207843096
6482	0.5207423811
6483	0.5207047494
6484	0.5206786546
6485	0.5206603767
6486	0.5206270034
6487	0.5205989707
6488	0.520574992
6489	0.5205483175
6490	0.5205243681
6491	0.5204915736
6492	0.5204642804
6493	0.5204344482
6494	0.5204017105
6495	0.5203801836
6496	0.5203574444
6497	0.5203128521
6498	0.520294961
6499	0.5202584065
6500	0.5202398109
6501	0.5202088842
6502	0.520191124
6503	0.520166359
6504	0.5201460345
6505	0.5201237431
6506	0.5200950959
6507	0.5200693693
6508	0.5200453107
6509	0.520023901
6510	0.520008172
6511	0.5199771579
6512	0.5199534193
6513	0.5199269719
6514	0.5198993416
6515	0.5198798714
6516	0.5198490203
6517	0.5197957916
6518	0.519776425
6519	0.5197369788
6520	0.5196301059
6521	0.5195932124
6522	0.5195604121
6523	0.5195448838
6524	0.5195274298
6525	0.5194805778
6526	0.519452516
6527	0.5194372749
6528	0.5194013603
6529	0.5193765663
6530	0.5193444229
6531	0.519315708
6532	0.5192885168
6533	0.5192551521
6534	0.5192290813
6535	0.5192086042
6536	0.519167668
6537	0.5191459217
6538	0.5191242706
6539	0.5190984553
6540	0.5190684132
6541	0.5190462817
6542	0.5189950093
6543	0.5189720025
6544	0.518926356
6545	0.5188895301
6546	0.5188586283
6547	0.5188288874
6548	0.5187952947
6549	0.5187820514
6550	0.5187341623
6551	0.518702195
6552	0.5186604876
6553	0.5186379105
6554	0.5186211807
6555	0.5185871417
6556	0.5185530697
6557	0.5185310026
6558	0.5185040524
6559	0.5184759235
6560	0.5184477217
6561	0.5184220658
6562	0.5183948727
6563	0.5183550605
6564	0.518331436
6565	0.5183093979
6566	0.5182924512
6567	0.518243306
6568	0.5182184159
6569	0.518195442
6570	0.5181823336
6571	0.5181504632
6572	0.5181349474
6573	0.5181100165
6574	0.5180841001
6575	0.5180570389
6576	0.5180278408
6577	0.5180122366
6578	0.5179888677
6579	0.5179625544
6580	0.5179352362
6581	0.5178760347
6582	0.5178458701
6583	0.5178271113
6584	0.5178080886
6585	0.5177848951
6586	0.5177486291
6587	0.517703461
6588	0.5176757816
6589	0.5176425393
6590	0.5176059521
6591	0.517579681
6592	0.5175568346
6593	0.5175198899
6594	0.5175006537
6595	0.5174750118
6596	0.517444238
6597	0.5174139617
6598	0.5173782942
6599	0.5173521175
6600	0.5173228695
6601	0.5172975017
6602	0.5172634584
6603	0.5172438564
6604	0.5172192792
6605	0.5171904299
6606	0.5171651832
6607	0.5171394067
6608	0.5171042253
6609	0.5170589225
6610	0.5170353092
6611	0.5170084802
6612	0.5169280763
6613	0.5169028477
6614	0.5168788009
6615	0.5168468818
6616	0.5168202207
6617	0.5167973917
6618	0.5167768382
6619	0.5167511918
6620	0.516726314
6621	0.5167016369
6622	0.5166809898
6623	0.5166584982
6624	0.5166310069
6625	0.5165890852
6626	0.5165601808
6627	0.5165273346
6628	0.5164954939
6629	0.516454706
6630	0.5164275611
6631	0.5164016627
6632	0.5163784194
6633	0.5163470683
6634	0.5163201548
6635	0.5162960465
6636	0.5162694855
6637	0.5162117558
6638	0.5161411012
6639	0.5160916529
6640	0.5160550628
6641	0.5160190326
6642	0.5159866924
6643	0.5159589292
6644	0.5159331679
6645	0.5158708954
6646	0.5158415976
6647	0.5158109718
6648	0.5157881389
6649	0.5157576456
6650	0.5157337436
6651	0.5156977762
6652	0.5156734682
6653	0.5156487595
6654	0.5156234076
6655	0.5156017269
6656	0.5155717868
6657	0.5155576697
6658	0.5155333672
6659	0.5154992114
6660	0.5154739038
6661	0.5154546234
6662	0.515422072
6663	0.5153511551
6664	0.515323017
6665	0.5153071113
6666	0.5152811046
6667	0.5152559982
6668	0.5152206129
6669	0.5151909089
6670	0.5151649862
6671	0.5151331304
6672	0.5151092931
6673	0.5150959715
6674	0.5150755524
6675	0.5150553851
6676	0.5150348089
6677	0.5150131348
6678	0.5149829107
6679	0.5149617241
6680	0.5149120297
6681	0.5148859454
6682	0.5148665108
6683	0.5148453056
6684	0.5148186965
6685	0.5147845855
6686	0.5147493614
6687	0.5147182971
6688	0.5146991049
6689	0.514671643
6690	0.5146543757
6691	0.5146297607
6692	0.5146031189
6693	0.5145856971
6694	0.5145578023
6695	0.5145349622
6696	0.51452087
6697	0.5144952691
6698	0.5144752665
6699	0.5144488537
6700	0.5144243614
6701	0.5144052636
6702	0.5143889397
6703	0.5143650364
6704	0.5143385775
6705	0.5143207102
6706	0.5142910679
6707	0.514267906
6708	0.5142477239
6709	0.5142283569
6710	0.5142004842
6711	0.5141707771
6712	0.5141472513
6713	0.514118319
6714	0.514094567
6715	0.5140711765
6716	0.514038622
6717	0.5140115172
6718	0.5139911076
6719	0.5139628316
6720	0.5139340709
6721	0.513910188
6722	0.5138609184
6723	0.5138377859
6724	0.5138162864
6725	0.5137908563
6726	0.5137667162
6727	0.5137356816
6728	0.5137083112
6729	0.51368495
6730	0.5136550168
6731	0.5136278824
6732	0.5136078518
6733	0.5135751895
6734	0.5135555476
6735	0.5135282867
6736	0.513497743
6737	0.5134739158
6738	0.5134456434
6739	0.5134162478
6740	0.5134038429
6741	0.5133792757
6742	0.5133585174
6743	0.5133269287
6744	0.5133078114
6745	0.5132793539
6746	0.5132509145
6747	0.5132275648
6748	0.5132086227
6749	0.5131829033
6750	0.513150967
6751	0.5131300929
6752	0.5130918008
6753	0.5130717743
6754	0.5130514768
6755	0.5130283235
6756	0.5129879462
6757	0.5129625098
6758	0.5129359431
6759	0.5129135597
6760	0.5128806301
6761	0.5128601229
6762	0.5128449749
6763	0.5128223759
6764	0.5127378896
6765	0.512712359
6766	0.5126901227
6767	0.5126732778
6768	0.5126569026
6769	0.5126323949
6770	0.5126130141
6771	0.512563832
6772	0.512544818
6773	0.5125246174
6774	0.5124996285
6775	0.5124748153
6776	0.512449981
6777	0.5124266925
6778	0.5123995829
6779	0.5123776999
6780	0.5123408906
6781	0.512309716
6782	0.5122727144
6783	0.5122542996
6784	0.5122312852
6785	0.5122087324
6786	0.5121843983
6787	0.5121459107
6788	0.512120198
6789	0.5120972189
6790	0.5120546296
6791	0.5120330872
6792	0.5120080335
6793	0.5119879636
6794	0.5119596889
6795	0.5119425139
6796	0.5119159718
6797	0.5118818401
6798	0.5118263711
6799	0.5117968279
6800	0.5117661226
6801	0.5117417194
6802	0.5117036329
6803	0.5116637958
6804	0.5116360447
6805	0.5116043877
6806	0.5115577994
6807	0.5115040623
6808	0.5114834832
6809	0.5114436846
6810	0.5114219994
6811	0.5113913321
6812	0.5113527777
6813	0.5113348851
6814	0.5112624304
6815	0.5112340209
6816	0.5111969503
6817	0.5111664374
6818	0.5111440323
6819	0.5110916919
6820	0.5110750455
6821	0.5110502931
6822	0.5110302401
6823	0.5109860651
6824	0.5109589776
6825	0.5109330994
6826	0.5109132395
6827	0.5108945221
6828	0.5108704317
6829	0.5108528278
6830	0.5108225908
6831	0.5108005347
6832	0.5107829961
6833	0.5107649649
6834	0.5107398719
6835	0.5107160239
6836	0.5106797223
6837	0.5106537026
6838	0.5106251396
6839	0.5105850289
6840	0.5105664903
6841	0.5105307978
6842	0.5105061968
6843	0.5104852888
6844	0.5104572896
6845	0.5104348296
6846	0.5103932863
6847	0.5103655526
6848	0.5103464963
6849	0.5103263123
6850	0.5102768572
6851	0.5102492823
6852	0.5102212183
6853	0.5102011963
6854	0.5101762064
6855	0.510150442
6856	0.5101237854
6857	0.5100994039
6858	0.5100810716
6859	0.5100638438
6860	0.5100391909
6861	0.5100091061
6862	0.5099816543
6863	0.5099599546
6864	0.5099344856
6865	0.5099100389
6866	0.5098882613
6867	0.509841885
6868	0.509820311
6869	0.5097983811
6870	0.509784655
6871	0.5097640249
6872	0.5097479771
6873	0.5097267101
6874	0.5097044613
6875	0.5096778402
6876	0.5096414646
6877	0.5096237511
6878	0.5096058942
6879	0.50958787
6880	0.5095613557
6881	0.5095190253
6882	0.5094970124
6883	0.5094567573
6884	0.5094266342
6885	0.5094054385
6886	0.5093779278
6887	0.5093564028
6888	0.5093400041
6889	0.5093202699
6890	0.5092958878
6891	0.509263618
6892	0.5092473803
6893	0.5092285537
6894	0.5092038566
6895	0.5091818686
6896	0.5091500493
6897	0.5091272653
6898	0.5091089001
6899	0.509086393
6900	0.5090662802
6901	0.509043206
6902	0.5090193994
6903	0.509006475
6904	0.5089779396
6905	0.508958977
6906	0.5089390134
6907	0.5089127491
6908	0.5088973399
6909	0.5088796891
6910	0.5088538571
6911	0.5088244645
6912	0.5087848408
6913	0.5087612001
6914	0.5087308202
6915	0.5086986515
6916	0.5086696332
6917	0.5086414965
6918	0.5086249358
6919	0.5085504938
6920	0.5085185456
6921	0.50849994
6922	0.5084708905
6923	0.5084384872
6924	0.5084211553
6925	0.5083915786
6926	0.5083672589
6927	0.5083308733
6928	0.5082974199
6929	0.5082808081
6930	0.5082550127
6931	0.5082289942
6932	0.5081955013
6933	0.5081707325
6934	0.5081469496
6935	0.5081248387
6936	0.5080926081
6937	0.5080593351
6938	0.5080355115
6939	0.5080076699
6940	0.5079818025
6941	0.5079446744
6942	0.5079190024
6943	0.507895502
6944	0.5078657703
6945	0.5078400491
6946	0.5078207408
6947	0.5077897301
6948	0.5077721947
6949	0.5077360545
6950	0.5077149956
6951	0.5076867471
6952	0.5076663392
6953	0.5076419675
6954	0.5076163127
6955	0.5075961137
6956	0.5075610413
6957	0.5075251193
6958	0.5075090196
6959	0.5074851526
6960	0.5074601288
6961	0.5074309826
6962	0.5073985267
6963	0.5073577583
6964	0.5073344873
6965	0.5073007552
6966	0.5072566876
6967	0.5072307424
6968	0.5072112308
6969	0.5071807361
6970	0.5071600069
6971	0.5071351087
6972	0.5071155198
6973	0.5070904688
6974	0.5070742672
6975	0.5070479814
6976	0.5070254871
6977	0.5069777223
6978	0.50695664
6979	0.5069359204
6980	0.5069133055
6981	0.5068937519
6982	0.5068732226
6983	0.5068538993
6984	0.5068335695
6985	0.5068118746
6986	0.5067908642
6987	0.5067618048
6988	0.5067331691
6989	0.5067117117
6990	0.5066784065
6991	0.5066607877
6992	0.5066374681
6993	0.506620817
6994	0.5065935413
6995	0.5065655628
6996	0.506541774
6997	0.5065134439
6998	0.5064892869
6999	0.5064653517
7000	0.5064457553
7001	0.5064082089
7002	0.5063777655
7003	0.5063402712
7004	0.5063118578
7005	0.5062826066
7006	0.5062612997
7007	0.506238485
7008	0.5062158819
7009	0.5061948906
7010	0.5061624888
7011	0.5061386819
7012	0.5061083925
7013	0.5060829745
7014	0.5060671832
7015	0.5060520969
7016	0.5060313024
7017	0.5060154534
7018	0.5059911324
7019	0.505976319
7020	0.505957971
7021	0.5059163197
7022	0.5058958817
7023	0.5058814112
7024	0.5058652384
7025	0.5058463878
7026	0.5058248182
7027	0.5057944994
7028	0.5057555321
7029	0.5057372707
7030	0.5057084629
7031	0.5056873355
7032	0.5056671805
7033	0.5056478775
7034	0.5056294137
7035	0.5055908995
7036	0.5055672459
7037	0.5055405665
7038	0.5055162362
7039	0.5054915397
7040	0.5054733162
7041	0.5054463708
7042	0.505427245
7043	0.5054065852
7044	0.5053870928
7045	0.5053339949
7046	0.5053093901
7047	0.5052824312
7048	0.505261766
7049	0.5052320009
7050	0.505211227
7051	0.5051874119
7052	0.5051680866
7053	0.50513904
7054	0.5051111135
7055	0.5050898628
7056	0.5050553501
7057	0.5050282599
7058	0.5049952557
7059	0.5049610483
7060	0.5049440785
7061	0.5049213128
7062	0.5048921024
7063	0.5048643761
7064	0.5048136184
7065	0.5047960424
7066	0.5047585132
7067	0.5047322354
7068	0.5047106754
7069	0.5046574696
7070	0.5046404841
7071	0.5046168445
7072	0.5045948734
7073	0.5045751521
7074	0.5045531968
7075	0.5045346342
7076	0.5045113046
7077	0.5044948647
7078	0.5044769381
7079	0.504452042
7080	0.504380767
7081	0.5043605398
7082	0.5043237819
7083	0.5043004809
7084	0.5042773361
7085	0.5042307971
7086	0.5042122065
7087	0.5041879049
7088	0.5041668507
7089	0.5041469851
7090	0.5041239631
7091	0.5041103227
7092	0.5040861812
7093	0.504048114
7094	0.5040258483
7095	0.5040063295
7096	0.5039879844
7097	0.503964183
7098	0.5039450767
7099	0.5039238386
7100	0.5038932867
7101	0.5038729517
7102	0.5038481246
7103	0.5037983245
7104	0.503761638
7105	0.5037299475
7106	0.5036854076
7107	0.5036642309
7108	0.503630451
7109	0.5035984509
7110	0.5035512208
7111	0.5034952756
7112	0.5034601749
7113	0.5034357517
7114	0.5034060106
7115	0.5033586173
7116	0.50334047
7117	0.5033211442
7118	0.5033006356
7119	0.5032468803
7120	0.503227536
7121	0.5031931986
7122	0.5031616383
7123	0.503139987
7124	0.5031092658
7125	0.5030802036
7126	0.5030632806
7127	0.5030413506
7128	0.5029918811
7129	0.5029748994
7130	0.5029323886
7131	0.5028964062
7132	0.5028665208
7133	0.5028387181
7134	0.5028181453
7135	0.5027928095
7136	0.5027673719
7137	0.5027343914
7138	0.5026902624
7139	0.5026562036
7140	0.5026343006
7141	0.5026181484
7142	0.5025954145
7143	0.5025720877
7144	0.5025377401
7145	0.5025175694
7146	0.5024750897
7147	0.5024287901
7148	0.5024068487
7149	0.5023841403
7150	0.5023504729
7151	0.50230651
7152	0.5022831267
7153	0.5022592934
7154	0.5022336526
7155	0.5022105634
7156	0.5021820464
7157	0.5021663079
7158	0.5021356134
7159	0.5021037362
7160	0.5020898179
7161	0.5020614364
7162	0.5020153917
7163	0.5019842755
7164	0.5019573432
7165	0.5019348492
7166	0.5019070718
7167	0.5018769511
7168	0.5018544346
7169	0.5018286974
7170	0.5018109811
7171	0.5017785914
7172	0.5017486215
7173	0.5017314229
7174	0.5017083903
7175	0.5016939942
7176	0.5016702281
7177	0.5016418426
7178	0.5016170727
7179	0.5015837678
7180	0.5015660966
7181	0.5015418895
7182	0.5015112165
7183	0.5014918946
7184	0.5014615908
7185	0.501447209
7186	0.5014184056
7187	0.5013994344
7188	0.5013786656
7189	0.5013649977
7190	0.501345196
7191	0.5012912715
7192	0.5012448786
7193	0.501229284
7194	0.5012062523
7195	0.5011786432
7196	0.5011585321
7197	0.5011328692
7198	0.5010353265
7199	0.5010027749
7200	0.5009777452
7201	0.5009578513
7202	0.5009064467
7203	0.5008872027
7204	0.5008537785
7205	0.50082578
7206	0.500807215
7207	0.5007889822
7208	0.5007579096
7209	0.5007252666
7210	0.5006944853
7211	0.5006561968
7212	0.5006272643
7213	0.5005994137
7214	0.5005784011
7215	0.5005638623
7216	0.5005414661
7217	0.5005144943
7218	0.5004801374
7219	0.500463106
7220	0.5004389236
7221	0.500415102
7222	0.5003886632
7223	0.5003594693
7224	0.5003320328
7225	0.5003163807
7226	0.5002947306
7227	0.5002730905
7228	0.5002537598
7229	0.5002401676
7230	0.5002108734
7231	0.5001943544
7232	0.5001755987
7233	0.5001578027
7234	0.5001192709
7235	0.5000982431
7236	0.5000695476
7237	0.5000498928
7238	0.5000332814
7239	0.5000022555
7240	0.4999853633
7241	0.4999595022
7242	0.4999420333
